identificador_contrato;fechahora;categoria;id_signo;importe;client_type
ES0081876598765432123456;22/09/2023 5:00;RESTAURANTES BARES Y CAFETERÍAS;-1;129.8728256;Restaurant Enthusiast
ES0081876598765432123456;22/09/2023 19:00;RESTAURANTES BARES Y CAFETERÍAS;-1;813.9266479;Restaurant Enthusiast
ES0081876598765432123456;24/09/2023 21:00;NOMINA;1;248.6540105;Restaurant Enthusiast
ES0081876598765432123456;28/09/2023 22:00;PENSION ALIMENTICIA;-1;1417.94948;Restaurant Enthusiast
ES0081876598765432123456;02/10/2023 0:00;RESTAURANTES COMIDA RÁPIDA;-1;1439.12625;Restaurant Enthusiast
ES0081876598765432123456;02/10/2023 19:00;RESTAURANTES COMIDA RÁPIDA;-1;864.9863196;Restaurant Enthusiast
ES0081876598765432123456;03/10/2023 15:00;RESTAURANTES BARES Y CAFETERÍAS;-1;412.1167337;Restaurant Enthusiast
ES0081876598765432123456;04/10/2023 11:00;RESTAURANTES BARES Y CAFETERÍAS;-1;113.9933632;Restaurant Enthusiast
ES0081876598765432123456;04/10/2023 12:00;RESTAURANTES COMIDA RÁPIDA;-1;371.1465252;Restaurant Enthusiast
ES0081876598765432123456;05/10/2023 9:00;NOMINA;1;11000;Restaurant Enthusiast
ES0081876598765432123456;06/10/2023 10:00;PENSION ALIMENTICIA;-1;1038.936398;Restaurant Enthusiast
ES0081876598765432123456;07/10/2023 14:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1076.283806;Restaurant Enthusiast
ES0081876598765432123456;08/10/2023 6:00;RESTAURANTES COMIDA RÁPIDA;-1;1044.053517;Restaurant Enthusiast
ES0081876598765432123456;09/10/2023 3:00;RESTAURANTES COMIDA RÁPIDA;-1;661.5712538;Restaurant Enthusiast
ES0081876598765432123456;10/10/2023 0:00;RESTAURANTES BARES Y CAFETERÍAS;-1;616.909076;Restaurant Enthusiast
ES0081876598765432123456;10/10/2023 7:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1275.152445;Restaurant Enthusiast
ES0081876598765432123456;12/10/2023 5:00;TRANSPORTE TREN;-1;59.13701272;Restaurant Enthusiast
ES0081876598765432123456;17/10/2023 22:00;OCIO Y CULTURA;-1;262.3216927;Restaurant Enthusiast
ES0081876598765432123456;21/10/2023 5:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1000.066497;Restaurant Enthusiast
ES0081876598765432123456;22/10/2023 19:00;CRIPTOMONEDAS;-1;315.7398467;Restaurant Enthusiast
ES0081876598765432123456;22/10/2023 19:00;RESTAURANTES COMIDA RÁPIDA;-1;630.4476221;Restaurant Enthusiast
ES0081876598765432123456;25/10/2023 10:00;ROPA Y CALZADO;-1;158.2120625;Restaurant Enthusiast
ES0081876598765432123456;25/10/2023 22:00;RESTAURANTES COMIDA RÁPIDA;-1;548.4414411;Restaurant Enthusiast
ES0081876598765432123456;27/10/2023 15:00;RESTAURANTES BARES Y CAFETERÍAS;-1;528.3633321;Restaurant Enthusiast
ES0081876598765432123456;04/11/2023 10:00;PENSION SS;1;377.5555092;Restaurant Enthusiast
ES0081876598765432123456;05/11/2023 0:00;RESTAURANTES BARES Y CAFETERÍAS;-1;635.3748277;Restaurant Enthusiast
ES0081876598765432123456;05/11/2023 5:00;RESTAURANTES BARES Y CAFETERÍAS;-1;195.3266851;Restaurant Enthusiast
ES0081876598765432123456;05/11/2023 9:00;NOMINA;1;11000;Restaurant Enthusiast
ES0081876598765432123456;06/11/2023 2:00;RESTAURANTES COMIDA RÁPIDA;-1;789.9719355;Restaurant Enthusiast
ES0081876598765432123456;06/11/2023 13:00;MATERIAL DEPORTIVO;-1;141.7988941;Restaurant Enthusiast
ES0081876598765432123456;07/11/2023 9:00;PENSION ALIMENTICIA;-1;1358.86951;Restaurant Enthusiast
ES0081876598765432123456;07/11/2023 15:00;CENTROS DEPORTIVOS;-1;253.2269155;Restaurant Enthusiast
ES0081876598765432123456;09/11/2023 7:00;RESTAURANTES BARES Y CAFETERÍAS;-1;166.1514741;Restaurant Enthusiast
ES0081876598765432123456;13/11/2023 15:00;RESTAURANTES BARES Y CAFETERÍAS;-1;502.0204677;Restaurant Enthusiast
ES0081876598765432123456;16/11/2023 21:00;RESTAURANTES COMIDA RÁPIDA;-1;226.8221893;Restaurant Enthusiast
ES0081876598765432123456;18/11/2023 4:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1100.832958;Restaurant Enthusiast
ES0081876598765432123456;19/11/2023 13:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1319.022481;Restaurant Enthusiast
ES0081876598765432123456;22/11/2023 7:00;RESTAURANTES BARES Y CAFETERÍAS;-1;771.933785;Restaurant Enthusiast
ES0081876598765432123456;23/11/2023 0:00;RESTAURANTES BARES Y CAFETERÍAS;-1;113.0094631;Restaurant Enthusiast
ES0081876598765432123456;23/11/2023 16:00;RESTAURANTES BARES Y CAFETERÍAS;-1;968.3479759;Restaurant Enthusiast
ES0081876598765432123456;28/11/2023 6:00;RESTAURANTES COMIDA RÁPIDA;-1;740.9480903;Restaurant Enthusiast
ES0081876598765432123456;02/12/2023 7:00;RESTAURANTES BARES Y CAFETERÍAS;-1;983.0084258;Restaurant Enthusiast
ES0081876598765432123456;04/12/2023 5:00;ESTANCO;-1;110.7582555;Restaurant Enthusiast
ES0081876598765432123456;04/12/2023 6:00;RESTAURANTES BARES Y CAFETERÍAS;-1;958.3230657;Restaurant Enthusiast
ES0081876598765432123456;04/12/2023 21:00;RESTAURANTES COMIDA RÁPIDA;-1;136.8259362;Restaurant Enthusiast
ES0081876598765432123456;05/12/2023 9:00;NOMINA;1;11000;Restaurant Enthusiast
ES0081876598765432123456;09/12/2023 16:00;PENSION ALIMENTICIA;-1;1378.404919;Restaurant Enthusiast
ES0081876598765432123456;10/12/2023 13:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1433.286834;Restaurant Enthusiast
ES0081876598765432123456;15/12/2023 18:00;TRANSFERENCIA EMITIDA;-1;404.4879516;Restaurant Enthusiast
ES0081876598765432123456;18/12/2023 0:00;RESTAURANTES BARES Y CAFETERÍAS;-1;786.9150555;Restaurant Enthusiast
ES0081876598765432123456;18/12/2023 1:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1325.460854;Restaurant Enthusiast
ES0081876598765432123456;18/12/2023 10:00;RESTAURANTES COMIDA RÁPIDA;-1;347.212931;Restaurant Enthusiast
ES0081876598765432123456;19/12/2023 0:00;RESTAURANTES BARES Y CAFETERÍAS;-1;540.6399267;Restaurant Enthusiast
ES0081876598765432123456;22/12/2023 16:00;RESTAURANTES COMIDA RÁPIDA;-1;414.0792247;Restaurant Enthusiast
ES0081876598765432123456;23/12/2023 8:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1303.526135;Restaurant Enthusiast
ES0081876598765432123456;24/12/2023 16:00;RESTAURANTES COMIDA RÁPIDA;-1;503.2310486;Restaurant Enthusiast
ES0081876598765432123456;25/12/2023 7:00;PENSION SS;1;233.9348792;Restaurant Enthusiast
ES0081876598765432123456;26/12/2023 9:00;RESTAURANTES BARES Y CAFETERÍAS;-1;160.3166512;Restaurant Enthusiast
ES0081876598765432123456;27/12/2023 7:00;RESTAURANTES BARES Y CAFETERÍAS;-1;685.662718;Restaurant Enthusiast
ES0081876598765432123456;05/01/2024 9:00;NOMINA;1;11000;Restaurant Enthusiast
ES0081876598765432123456;05/01/2024 11:00;RESTAURANTES COMIDA RÁPIDA;-1;203.7254069;Restaurant Enthusiast
ES0081876598765432123456;05/01/2024 20:00;RESTAURANTES COMIDA RÁPIDA;-1;386.1363473;Restaurant Enthusiast
ES0081876598765432123456;07/01/2024 20:00;RESTAURANTES COMIDA RÁPIDA;-1;418.4032317;Restaurant Enthusiast
ES0081876598765432123456;08/01/2024 3:00;RESTAURANTES COMIDA RÁPIDA;-1;587.0324645;Restaurant Enthusiast
ES0081876598765432123456;08/01/2024 3:00;RESTAURANTES BARES Y CAFETERÍAS;-1;915.5065026;Restaurant Enthusiast
ES0081876598765432123456;08/01/2024 17:00;ROPA Y CALZADO;-1;69.11633216;Restaurant Enthusiast
ES0081876598765432123456;09/01/2024 12:00;RESTAURANTES BARES Y CAFETERÍAS;-1;625.8315465;Restaurant Enthusiast
ES0081876598765432123456;10/01/2024 6:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1407.908059;Restaurant Enthusiast
ES0081876598765432123456;10/01/2024 20:00;RESTAURANTES BARES Y CAFETERÍAS;-1;151.0908548;Restaurant Enthusiast
ES0081876598765432123456;14/01/2024 21:00;PRESTAMO;-1;107.1938585;Restaurant Enthusiast
ES0081876598765432123456;15/01/2024 8:00;PENSION ALIMENTICIA;-1;1402.738352;Restaurant Enthusiast
ES0081876598765432123456;19/01/2024 18:00;RESTAURANTES BARES Y CAFETERÍAS;-1;327.9918739;Restaurant Enthusiast
ES0081876598765432123456;20/01/2024 9:00;CENTROS DEPORTIVOS;-1;72.63105327;Restaurant Enthusiast
ES0081876598765432123456;21/01/2024 19:00;RESTAURANTES COMIDA RÁPIDA;-1;253.3891748;Restaurant Enthusiast
ES0081876598765432123456;23/01/2024 19:00;RESTAURANTES COMIDA RÁPIDA;-1;765.2791623;Restaurant Enthusiast
ES0081876598765432123456;24/01/2024 10:00;RESTAURANTES COMIDA RÁPIDA;-1;897.860271;Restaurant Enthusiast
ES0081876598765432123456;26/01/2024 11:00;AGUA Y SANEAMIENTO;-1;252.7813174;Restaurant Enthusiast
ES0081876598765432123456;02/02/2024 16:00;RESTAURANTES BARES Y CAFETERÍAS;-1;860.2300972;Restaurant Enthusiast
ES0081876598765432123456;05/02/2024 9:00;NOMINA;1;11000;Restaurant Enthusiast
ES0081876598765432123456;06/02/2024 22:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1163.314033;Restaurant Enthusiast
ES0081876598765432123456;07/02/2024 19:00;SUPERMERCADOS, PEQUEÑO COMERCIO;-1;272.6482739;Restaurant Enthusiast
ES0081876598765432123456;08/02/2024 12:00;RESTAURANTES BARES Y CAFETERÍAS;-1;871.684592;Restaurant Enthusiast
ES0081876598765432123456;09/02/2024 12:00;RESTAURANTES COMIDA RÁPIDA;-1;1308.662404;Restaurant Enthusiast
ES0081876598765432123456;10/02/2024 21:00;RESTAURANTES COMIDA RÁPIDA;-1;396.7387957;Restaurant Enthusiast
ES0081876598765432123456;12/02/2024 6:00;REGALOS;-1;172.380395;Restaurant Enthusiast
ES0081876598765432123456;15/02/2024 6:00;RESTAURANTES BARES Y CAFETERÍAS;-1;587.4486487;Restaurant Enthusiast
ES0081876598765432123456;17/02/2024 7:00;RESTAURANTES BARES Y CAFETERÍAS;-1;856.4939172;Restaurant Enthusiast
ES0081876598765432123456;17/02/2024 12:00;RESTAURANTES BARES Y CAFETERÍAS;-1;341.3627927;Restaurant Enthusiast
ES0081876598765432123456;18/02/2024 15:00;RESTAURANTES BARES Y CAFETERÍAS;-1;929.6603463;Restaurant Enthusiast
ES0081876598765432123456;22/02/2024 4:00;RETIRADA EFECTIVO;-1;204.0432943;Restaurant Enthusiast
ES0081876598765432123456;22/02/2024 9:00;RESTAURANTES COMIDA RÁPIDA;-1;1303.447587;Restaurant Enthusiast
ES0081876598765432123456;24/02/2024 13:00;RESTAURANTES BARES Y CAFETERÍAS;-1;891.411198;Restaurant Enthusiast
ES0081876598765432123456;24/02/2024 15:00;RESTAURANTES BARES Y CAFETERÍAS;-1;534.3461096;Restaurant Enthusiast
ES0081876598765432123456;25/02/2024 6:00;PENSION ALIMENTICIA;-1;1196.683127;Restaurant Enthusiast
ES0081876598765432123456;28/02/2024 15:00;PENSION SS;1;398.07366;Restaurant Enthusiast
ES0081876598765432123456;02/03/2024 12:00;RESTAURANTES BARES Y CAFETERÍAS;-1;275.8719205;Restaurant Enthusiast
ES0081876598765432123456;05/03/2024 9:00;NOMINA;1;11000;Restaurant Enthusiast
ES0081876598765432123456;05/03/2024 22:00;RESTAURANTES BARES Y CAFETERÍAS;-1;645.5666752;Restaurant Enthusiast
ES0081876598765432123456;09/03/2024 3:00;RESTAURANTES BARES Y CAFETERÍAS;-1;808.7871824;Restaurant Enthusiast
ES0081876598765432123456;14/03/2024 10:00;RESTAURANTES COMIDA RÁPIDA;-1;229.5013261;Restaurant Enthusiast
ES0081876598765432123456;14/03/2024 20:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1400.721086;Restaurant Enthusiast
ES0081876598765432123456;15/03/2024 17:00;PENSION ALIMENTICIA;-1;1321.032528;Restaurant Enthusiast
ES0081876598765432123456;16/03/2024 7:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1387.909236;Restaurant Enthusiast
ES0081876598765432123456;19/03/2024 3:00;ROPA Y CALZADO;-1;152.1738561;Restaurant Enthusiast
ES0081876598765432123456;20/03/2024 11:00;RESTAURANTES COMIDA RÁPIDA;-1;311.0754692;Restaurant Enthusiast
ES0081876598765432123456;21/03/2024 6:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1342.662389;Restaurant Enthusiast
ES0081876598765432123456;23/03/2024 21:00;RESTAURANTES COMIDA RÁPIDA;-1;1042.168664;Restaurant Enthusiast
ES0081876598765432123456;24/03/2024 6:00;ROPA Y CALZADO;-1;391.34214;Restaurant Enthusiast
ES0081876598765432123456;26/03/2024 7:00;RESTAURANTES BARES Y CAFETERÍAS;-1;389.8675574;Restaurant Enthusiast
ES0081876598765432123456;26/03/2024 12:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1276.079808;Restaurant Enthusiast
ES0081876598765432123456;02/04/2024 14:00;PARKING Y GARAJE;-1;440.0127967;Restaurant Enthusiast
ES0081876598765432123456;02/04/2024 22:00;RESTAURANTES BARES Y CAFETERÍAS;-1;538.5074439;Restaurant Enthusiast
ES0081876598765432123456;03/04/2024 19:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1067.44894;Restaurant Enthusiast
ES0081876598765432123456;04/04/2024 0:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1430.364511;Restaurant Enthusiast
ES0081876598765432123456;05/04/2024 9:00;NOMINA;1;11000;Restaurant Enthusiast
ES0081876598765432123456;09/04/2024 4:00;RESTAURANTES BARES Y CAFETERÍAS;-1;287.1020509;Restaurant Enthusiast
ES0081876598765432123456;12/04/2024 13:00;PENSION SS;1;94.10509165;Restaurant Enthusiast
ES0081876598765432123456;12/04/2024 22:00;RESTAURANTES BARES Y CAFETERÍAS;-1;295.1975597;Restaurant Enthusiast
ES0081876598765432123456;14/04/2024 19:00;PENSION ALIMENTICIA;-1;762.7315935;Restaurant Enthusiast
ES0081876598765432123456;14/04/2024 20:00;LOTERÍAS Y APUESTAS;-1;400.7266449;Restaurant Enthusiast
ES0081876598765432123456;16/04/2024 6:00;RESTAURANTES COMIDA RÁPIDA;-1;691.0499287;Restaurant Enthusiast
ES0081876598765432123456;16/04/2024 11:00;ASOCIACIONES Y ONGs;-1;469.5179204;Restaurant Enthusiast
ES0081876598765432123456;23/04/2024 9:00;RESTAURANTES BARES Y CAFETERÍAS;-1;658.916477;Restaurant Enthusiast
ES0081876598765432123456;24/04/2024 7:00;RESTAURANTES BARES Y CAFETERÍAS;-1;310.9659527;Restaurant Enthusiast
ES0081876598765432123456;25/04/2024 11:00;RESTAURANTES COMIDA RÁPIDA;-1;967.2794655;Restaurant Enthusiast
ES0081876598765432123456;25/04/2024 18:00;RESTAURANTES BARES Y CAFETERÍAS;-1;209.2561482;Restaurant Enthusiast
ES0081876598765432123456;04/05/2024 21:00;RESTAURANTES BARES Y CAFETERÍAS;-1;188.3022668;Restaurant Enthusiast
ES0081876598765432123456;04/05/2024 22:00;PENSION ALIMENTICIA;-1;1656.683888;Restaurant Enthusiast
ES0081876598765432123456;05/05/2024 9:00;NOMINA;1;11000;Restaurant Enthusiast
ES0081876598765432123456;07/05/2024 22:00;RESTAURANTES BARES Y CAFETERÍAS;-1;688.2410648;Restaurant Enthusiast
ES0081876598765432123456;09/05/2024 13:00;RESTAURANTES BARES Y CAFETERÍAS;-1;241.6472332;Restaurant Enthusiast
ES0081876598765432123456;10/05/2024 7:00;RESTAURANTES COMIDA RÁPIDA;-1;1352.197199;Restaurant Enthusiast
ES0081876598765432123456;10/05/2024 16:00;RESTAURANTES BARES Y CAFETERÍAS;-1;164.4917468;Restaurant Enthusiast
ES0081876598765432123456;15/05/2024 6:00;RESTAURANTES BARES Y CAFETERÍAS;-1;773.1350331;Restaurant Enthusiast
ES0081876598765432123456;16/05/2024 10:00;RESTAURANTES BARES Y CAFETERÍAS;-1;617.9201775;Restaurant Enthusiast
ES0081876598765432123456;19/05/2024 20:00;RESTAURANTES COMIDA RÁPIDA;-1;445.0774622;Restaurant Enthusiast
ES0081876598765432123456;21/05/2024 9:00;RESTAURANTES BARES Y CAFETERÍAS;-1;426.0956554;Restaurant Enthusiast
ES0081876598765432123456;23/05/2024 3:00;RESTAURANTES COMIDA RÁPIDA;-1;1479.908003;Restaurant Enthusiast
ES0081876598765432123456;23/05/2024 4:00;PRESTAMO;-1;438.68313;Restaurant Enthusiast
ES0081876598765432123456;23/05/2024 15:00;TRANSPORTE TAXI;-1;87.23174305;Restaurant Enthusiast
ES0081876598765432123456;24/05/2024 18:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1498.173055;Restaurant Enthusiast
ES0081876598765432123456;04/06/2024 20:00;PENSION ALIMENTICIA;-1;564.6912588;Restaurant Enthusiast
ES0081876598765432123456;05/06/2024 9:00;NOMINA;1;11000;Restaurant Enthusiast
ES0081876598765432123456;06/06/2024 2:00;RESTAURANTES BARES Y CAFETERÍAS;-1;882.7017976;Restaurant Enthusiast
ES0081876598765432123456;07/06/2024 11:00;RESTAURANTES BARES Y CAFETERÍAS;-1;950.2634859;Restaurant Enthusiast
ES0081876598765432123456;07/06/2024 19:00;ASOCIACIONES Y ONGs;-1;366.8008129;Restaurant Enthusiast
ES0081876598765432123456;12/06/2024 12:00;RESTAURANTES COMIDA RÁPIDA;-1;1310.870382;Restaurant Enthusiast
ES0081876598765432123456;13/06/2024 9:00;RESTAURANTES COMIDA RÁPIDA;-1;494.9213524;Restaurant Enthusiast
ES0081876598765432123456;14/06/2024 6:00;RESTAURANTES COMIDA RÁPIDA;-1;534.3403099;Restaurant Enthusiast
ES0081876598765432123456;14/06/2024 18:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1072.494242;Restaurant Enthusiast
ES0081876598765432123456;16/06/2024 4:00;RESTAURANTES BARES Y CAFETERÍAS;-1;429.1191406;Restaurant Enthusiast
ES0081876598765432123456;16/06/2024 8:00;AGUA Y SANEAMIENTO;-1;308.7536607;Restaurant Enthusiast
ES0081876598765432123456;17/06/2024 14:00;RESTAURANTES COMIDA RÁPIDA;-1;132.578079;Restaurant Enthusiast
ES0081876598765432123456;20/06/2024 22:00;TRANSFERENCIA RECIBIDA;1;79.5924557;Restaurant Enthusiast
ES0081876598765432123456;22/06/2024 14:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1270.14617;Restaurant Enthusiast
ES0081876598765432123456;25/06/2024 7:00;RESTAURANTES COMIDA RÁPIDA;-1;1483.686046;Restaurant Enthusiast
ES0081876598765432123456;03/07/2024 14:00;INGRESOS DE ALQUILER;1;467.0714937;Restaurant Enthusiast
ES0081876598765432123456;04/07/2024 2:00;TRANSFERENCIA RECIBIDA;1;281.1859656;Restaurant Enthusiast
ES0081876598765432123456;04/07/2024 3:00;INGRESO EFECTIVO;1;331.5239892;Restaurant Enthusiast
ES0081876598765432123456;05/07/2024 9:00;NOMINA;1;11000;Restaurant Enthusiast
ES0081876598765432123456;05/07/2024 20:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1094.519947;Restaurant Enthusiast
ES0081876598765432123456;07/07/2024 4:00;PENSION ALIMENTICIA;-1;1386.155248;Restaurant Enthusiast
ES0081876598765432123456;10/07/2024 20:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1021.508079;Restaurant Enthusiast
ES0081876598765432123456;16/07/2024 9:00;RESTAURANTES COMIDA RÁPIDA;-1;628.1952924;Restaurant Enthusiast
ES0081876598765432123456;17/07/2024 3:00;RESTAURANTES BARES Y CAFETERÍAS;-1;310.4251443;Restaurant Enthusiast
ES0081876598765432123456;19/07/2024 21:00;RESTAURANTES COMIDA RÁPIDA;-1;1400.572386;Restaurant Enthusiast
ES0081876598765432123456;21/07/2024 4:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1052.437313;Restaurant Enthusiast
ES0081876598765432123456;22/07/2024 3:00;NEOBANCOS;-1;316.0268818;Restaurant Enthusiast
ES0081876598765432123456;24/07/2024 3:00;RESTAURANTES COMIDA RÁPIDA;-1;1475.462047;Restaurant Enthusiast
ES0081876598765432123456;27/07/2024 13:00;RESTAURANTES COMIDA RÁPIDA;-1;937.6397507;Restaurant Enthusiast
ES0081876598765432123456;28/07/2024 3:00;RESTAURANTES BARES Y CAFETERÍAS;-1;426.2179888;Restaurant Enthusiast
ES0081876598765432123456;28/07/2024 10:00;RESTAURANTES BARES Y CAFETERÍAS;-1;429.4953284;Restaurant Enthusiast
ES0081876598765432123456;02/08/2024 12:00;RESTAURANTES COMIDA RÁPIDA;-1;1272.975662;Restaurant Enthusiast
ES0081876598765432123456;03/08/2024 19:00;ROPA Y CALZADO;-1;304.1557055;Restaurant Enthusiast
ES0081876598765432123456;04/08/2024 16:00;RESTAURANTES BARES Y CAFETERÍAS;-1;432.4301692;Restaurant Enthusiast
ES0081876598765432123456;05/08/2024 1:00;RESTAURANTES BARES Y CAFETERÍAS;-1;432.3016068;Restaurant Enthusiast
ES0081876598765432123456;05/08/2024 5:00;RESTAURANTES BARES Y CAFETERÍAS;-1;758.2154506;Restaurant Enthusiast
ES0081876598765432123456;05/08/2024 9:00;NOMINA;1;11000;Restaurant Enthusiast
ES0081876598765432123456;05/08/2024 12:00;RESTAURANTES COMIDA RÁPIDA;-1;1133.292989;Restaurant Enthusiast
ES0081876598765432123456;10/08/2024 14:00;RESTAURANTES COMIDA RÁPIDA;-1;859.6195577;Restaurant Enthusiast
ES0081876598765432123456;13/08/2024 7:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1434.595631;Restaurant Enthusiast
ES0081876598765432123456;13/08/2024 20:00;RESTAURANTES BARES Y CAFETERÍAS;-1;155.7018457;Restaurant Enthusiast
ES0081876598765432123456;14/08/2024 22:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1332.036378;Restaurant Enthusiast
ES0081876598765432123456;15/08/2024 1:00;RESTAURANTES BARES Y CAFETERÍAS;-1;360.622275;Restaurant Enthusiast
ES0081876598765432123456;15/08/2024 11:00;ASOCIACIONES DE PADRES Y MADRES;-1;184.9598831;Restaurant Enthusiast
ES0081876598765432123456;17/08/2024 7:00;RESTAURANTES BARES Y CAFETERÍAS;-1;219.9093241;Restaurant Enthusiast
ES0081876598765432123456;23/08/2024 20:00;PENSION ALIMENTICIA;-1;1891.655175;Restaurant Enthusiast
ES0081876598765432123456;24/08/2024 14:00;SEGUROS;-1;319.9430456;Restaurant Enthusiast
ES0081876598765432123456;04/09/2024 4:00;RESTAURANTES COMIDA RÁPIDA;-1;654.2807301;Restaurant Enthusiast
ES0081876598765432123456;04/09/2024 4:00;RESTAURANTES BARES Y CAFETERÍAS;-1;154.257848;Restaurant Enthusiast
ES0081876598765432123456;05/09/2024 9:00;NOMINA;1;11000;Restaurant Enthusiast
ES0081876598765432123456;12/09/2024 22:00;ELECTRODOMÉSTICOS, INFORMÁTICA Y ELECTRÓNICA;-1;271.1645989;Restaurant Enthusiast
ES0081876598765432123456;13/09/2024 6:00;RESTAURANTES BARES Y CAFETERÍAS;-1;381.3038855;Restaurant Enthusiast
ES0081876598765432123456;14/09/2024 17:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1439.228548;Restaurant Enthusiast
ES0081876598765432123456;15/09/2024 10:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1427.984885;Restaurant Enthusiast
ES0081876598765432123456;15/09/2024 12:00;RESTAURANTES BARES Y CAFETERÍAS;-1;735.3436965;Restaurant Enthusiast
ES0081876598765432123456;15/09/2024 17:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1343.911966;Restaurant Enthusiast
ES0081876598765432123456;17/09/2024 2:00;RESTAURANTES BARES Y CAFETERÍAS;-1;563.0376984;Restaurant Enthusiast
ES0081876598765432123456;17/09/2024 3:00;RESTAURANTES COMIDA RÁPIDA;-1;455.1457347;Restaurant Enthusiast
ES0081876598765432123456;18/09/2024 13:00;RESTAURANTES COMIDA RÁPIDA;-1;870.5978818;Restaurant Enthusiast
ES0081876598765432123456;22/09/2024 11:00;PENSION ALIMENTICIA;-1;651.4981493;Restaurant Enthusiast
ES0081876598765432123456;24/09/2024 2:00;FONDOS DE INVERSIÓN;-1;327.0588916;Restaurant Enthusiast
ES0081876598765432123456;24/09/2024 22:00;RESTAURANTES BARES Y CAFETERÍAS;-1;575.420916;Restaurant Enthusiast
ES0081876598765432123456;28/09/2024 1:00;ASOCIACIONES Y ONGs;-1;188.3316327;Restaurant Enthusiast
ES0081876598765432123456;28/09/2024 5:00;TRANSPORTE TREN;-1;207.155728;Restaurant Enthusiast
ES0081876598765432123456;28/09/2024 5:00;RESTAURANTES COMIDA RÁPIDA;-1;1016.867381;Restaurant Enthusiast
ES0081876598765432123456;04/10/2024 7:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1262.652824;Restaurant Enthusiast
ES0081876598765432123456;05/10/2024 9:00;NOMINA;1;11000;Restaurant Enthusiast
ES0081876598765432123456;06/10/2024 9:00;PENSION SS;1;378.962244;Restaurant Enthusiast
ES0081876598765432123456;07/10/2024 12:00;INGRESOS DE ALQUILER;1;485.9049874;Restaurant Enthusiast
ES0081876598765432123456;08/10/2024 22:00;RESTAURANTES BARES Y CAFETERÍAS;-1;791.6147024;Restaurant Enthusiast
ES0081876598765432123456;10/10/2024 17:00;RESTAURANTES BARES Y CAFETERÍAS;-1;466.8953786;Restaurant Enthusiast
ES0081876598765432123456;16/10/2024 14:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1427.336855;Restaurant Enthusiast
ES0081876598765432123456;17/10/2024 14:00;RESTAURANTES COMIDA RÁPIDA;-1;218.4945872;Restaurant Enthusiast
ES0081876598765432123456;18/10/2024 2:00;PENSION ALIMENTICIA;-1;935.3903721;Restaurant Enthusiast
ES0081876598765432123456;18/10/2024 4:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1427.487146;Restaurant Enthusiast
ES0081876598765432123456;18/10/2024 19:00;RESTAURANTES COMIDA RÁPIDA;-1;1459.887517;Restaurant Enthusiast
ES0081876598765432123456;19/10/2024 10:00;RESTAURANTES COMIDA RÁPIDA;-1;1216.011871;Restaurant Enthusiast
ES0081876598765432123456;20/10/2024 19:00;PENSION SS;1;350.7837383;Restaurant Enthusiast
ES0081876598765432123456;23/10/2024 6:00;RESTAURANTES COMIDA RÁPIDA;-1;913.492866;Restaurant Enthusiast
ES0081876598765432123456;25/10/2024 9:00;RESTAURANTES BARES Y CAFETERÍAS;-1;563.9076049;Restaurant Enthusiast
ES0081876598765432123456;25/10/2024 22:00;RESTAURANTES COMIDA RÁPIDA;-1;607.6842133;Restaurant Enthusiast
ES0081876598765432123456;05/11/2024 3:00;RESTAURANTES COMIDA RÁPIDA;-1;1400.029689;Restaurant Enthusiast
ES0081876598765432123456;05/11/2024 9:00;NOMINA;1;11000;Restaurant Enthusiast
ES0081876598765432123456;08/11/2024 17:00;RESTAURANTES COMIDA RÁPIDA;-1;1235.997422;Restaurant Enthusiast
ES0081876598765432123456;08/11/2024 18:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1282.067169;Restaurant Enthusiast
