identificador_contrato;fechahora;categoria;id_signo;importe;client_type
ES0081876598765432123456;2024-03-14 10:00:00;RESTAURANTES COMIDA RÁPIDA;-1;229.50;Restaurant Enthusiast
ES0081876598765432123456;2024-03-14 20:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1400.72;Restaurant Enthusiast
ES0081876598765432123456;2024-03-15 17:00:00;PENSION ALIMENTICIA;-1;1321.03;Restaurant Enthusiast
ES0081876598765432123456;2024-03-16 07:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1387.91;Restaurant Enthusiast
ES0081876598765432123456;2024-03-19 03:00:00;ROPA Y CALZADO;-1;152.17;Restaurant Enthusiast
ES0081876598765432123456;2024-03-20 11:00:00;RESTAURANTES COMIDA RÁPIDA;-1;311.08;Restaurant Enthusiast
ES0081876598765432123456;2024-03-21 06:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1342.66;Restaurant Enthusiast
ES0081876598765432123456;2024-03-23 21:00:00;RESTAURANTES COMIDA RÁPIDA;-1;1042.17;Restaurant Enthusiast
ES0081876598765432123456;2024-03-24 06:00:00;ROPA Y CALZADO;-1;391.34;Restaurant Enthusiast
ES0081876598765432123456;2024-03-26 07:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;389.87;Restaurant Enthusiast
ES0081876598765432123456;2024-03-26 12:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1276.08;Restaurant Enthusiast
ES0081876598765432123456;2024-04-02 14:00:00;PARKING Y GARAJE;-1;440.01;Restaurant Enthusiast
ES0081876598765432123456;2024-04-02 22:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;538.51;Restaurant Enthusiast
ES0081876598765432123456;2024-04-03 19:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1067.45;Restaurant Enthusiast
ES0081876598765432123456;2024-04-04 00:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1430.36;Restaurant Enthusiast
ES0081876598765432123456;2024-04-05 09:00:00;NOMINA;1;11000.00;Restaurant Enthusiast
ES0081876598765432123456;2024-04-09 04:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;287.10;Restaurant Enthusiast
ES0081876598765432123456;2024-04-12 13:00:00;PENSION SS;1;94.11;Restaurant Enthusiast
ES0081876598765432123456;2024-04-12 22:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;295.20;Restaurant Enthusiast
ES0081876598765432123456;2024-04-14 19:00:00;PENSION ALIMENTICIA;-1;762.73;Restaurant Enthusiast
ES0081876598765432123456;2024-04-14 20:00:00;LOTERÍAS Y APUESTAS;-1;400.73;Restaurant Enthusiast
ES0081876598765432123456;2024-04-16 06:00:00;RESTAURANTES COMIDA RÁPIDA;-1;691.05;Restaurant Enthusiast
ES0081876598765432123456;2024-04-16 11:00:00;ASOCIACIONES Y ONGs;-1;469.52;Restaurant Enthusiast
ES0081876598765432123456;2024-04-23 09:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;658.92;Restaurant Enthusiast
ES0081876598765432123456;2024-04-24 07:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;310.97;Restaurant Enthusiast
ES0081876598765432123456;2024-04-25 11:00:00;RESTAURANTES COMIDA RÁPIDA;-1;967.28;Restaurant Enthusiast
ES0081876598765432123456;2024-04-25 18:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;209.26;Restaurant Enthusiast
ES0081876598765432123456;2024-05-04 21:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;188.30;Restaurant Enthusiast
ES0081876598765432123456;2024-05-04 22:00:00;PENSION ALIMENTICIA;-1;1656.68;Restaurant Enthusiast
ES0081876598765432123456;2024-05-05 09:00:00;NOMINA;1;11000.00;Restaurant Enthusiast
ES0081876598765432123456;2024-05-07 22:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;688.24;Restaurant Enthusiast
ES0081876598765432123456;2024-05-09 13:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;241.65;Restaurant Enthusiast
ES0081876598765432123456;2024-05-10 07:00:00;RESTAURANTES COMIDA RÁPIDA;-1;1352.20;Restaurant Enthusiast
ES0081876598765432123456;2024-05-10 16:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;164.49;Restaurant Enthusiast
ES0081876598765432123456;2024-05-15 06:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;773.14;Restaurant Enthusiast
ES0081876598765432123456;2024-05-16 10:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;617.92;Restaurant Enthusiast
ES0081876598765432123456;2024-05-19 20:00:00;RESTAURANTES COMIDA RÁPIDA;-1;445.08;Restaurant Enthusiast
ES0081876598765432123456;2024-05-21 09:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;426.10;Restaurant Enthusiast
ES0081876598765432123456;2024-05-23 03:00:00;RESTAURANTES COMIDA RÁPIDA;-1;1479.91;Restaurant Enthusiast
ES0081876598765432123456;2024-05-23 04:00:00;PRESTAMO;-1;438.68;Restaurant Enthusiast
ES0081876598765432123456;2024-05-23 15:00:00;TRANSPORTE TAXI;-1;87.23;Restaurant Enthusiast
ES0081876598765432123456;2024-05-24 18:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1498.17;Restaurant Enthusiast
ES0081876598765432123456;2024-06-04 20:00:00;PENSION ALIMENTICIA;-1;564.69;Restaurant Enthusiast
ES0081876598765432123456;2024-06-05 09:00:00;NOMINA;1;11000.00;Restaurant Enthusiast
ES0081876598765432123456;2024-06-06 02:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;882.70;Restaurant Enthusiast
ES0081876598765432123456;2024-06-07 11:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;950.26;Restaurant Enthusiast
ES0081876598765432123456;2024-06-07 19:00:00;ASOCIACIONES Y ONGs;-1;366.80;Restaurant Enthusiast
ES0081876598765432123456;2024-06-12 12:00:00;RESTAURANTES COMIDA RÁPIDA;-1;1310.87;Restaurant Enthusiast
ES0081876598765432123456;2024-06-13 09:00:00;RESTAURANTES COMIDA RÁPIDA;-1;494.92;Restaurant Enthusiast
ES0081876598765432123456;2024-06-14 06:00:00;RESTAURANTES COMIDA RÁPIDA;-1;534.34;Restaurant Enthusiast
ES0081876598765432123456;2024-06-14 18:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1072.49;Restaurant Enthusiast
ES0081876598765432123456;2024-06-16 04:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;429.12;Restaurant Enthusiast
ES0081876598765432123456;2024-06-16 08:00:00;AGUA Y SANEAMIENTO;-1;308.75;Restaurant Enthusiast
ES0081876598765432123456;2024-06-17 14:00:00;RESTAURANTES COMIDA RÁPIDA;-1;132.58;Restaurant Enthusiast
ES0081876598765432123456;2024-06-20 22:00:00;TRANSFERENCIA RECIBIDA;1;79.59;Restaurant Enthusiast
ES0081876598765432123456;2024-06-22 14:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1270.15;Restaurant Enthusiast
ES0081876598765432123456;2024-06-25 07:00:00;RESTAURANTES COMIDA RÁPIDA;-1;1483.69;Restaurant Enthusiast
ES0081876598765432123456;2024-07-03 14:00:00;INGRESOS DE ALQUILER;1;467.07;Restaurant Enthusiast
ES0081876598765432123456;2024-07-04 02:00:00;TRANSFERENCIA RECIBIDA;1;281.19;Restaurant Enthusiast
ES0081876598765432123456;2024-07-04 03:00:00;INGRESO EFECTIVO;1;331.52;Restaurant Enthusiast
ES0081876598765432123456;2024-07-05 09:00:00;NOMINA;1;11000.00;Restaurant Enthusiast
ES0081876598765432123456;2024-07-05 20:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1094.52;Restaurant Enthusiast
ES0081876598765432123456;2024-07-07 04:00:00;PENSION ALIMENTICIA;-1;1386.16;Restaurant Enthusiast
ES0081876598765432123456;2024-07-10 20:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1021.51;Restaurant Enthusiast
ES0081876598765432123456;2024-07-16 09:00:00;RESTAURANTES COMIDA RÁPIDA;-1;628.20;Restaurant Enthusiast
ES0081876598765432123456;2024-07-17 03:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;310.43;Restaurant Enthusiast
ES0081876598765432123456;2024-07-19 21:00:00;RESTAURANTES COMIDA RÁPIDA;-1;1400.57;Restaurant Enthusiast
ES0081876598765432123456;2024-07-21 04:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1052.44;Restaurant Enthusiast
ES0081876598765432123456;2024-07-22 03:00:00;NEOBANCOS;-1;316.03;Restaurant Enthusiast
ES0081876598765432123456;2024-07-24 03:00:00;RESTAURANTES COMIDA RÁPIDA;-1;1475.46;Restaurant Enthusiast
ES0081876598765432123456;2024-07-27 13:00:00;RESTAURANTES COMIDA RÁPIDA;-1;937.64;Restaurant Enthusiast
ES0081876598765432123456;2024-07-28 03:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;426.22;Restaurant Enthusiast
ES0081876598765432123456;2024-07-28 10:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;429.50;Restaurant Enthusiast
ES0081876598765432123456;2024-08-02 12:00:00;RESTAURANTES COMIDA RÁPIDA;-1;1272.98;Restaurant Enthusiast
ES0081876598765432123456;2024-08-03 19:00:00;ROPA Y CALZADO;-1;304.16;Restaurant Enthusiast
ES0081876598765432123456;2024-08-04 16:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;432.43;Restaurant Enthusiast
ES0081876598765432123456;2024-08-05 01:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;432.30;Restaurant Enthusiast
ES0081876598765432123456;2024-08-05 05:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;758.22;Restaurant Enthusiast
ES0081876598765432123456;2024-08-05 09:00:00;NOMINA;1;11000.00;Restaurant Enthusiast
ES0081876598765432123456;2024-08-05 12:00:00;RESTAURANTES COMIDA RÁPIDA;-1;1133.29;Restaurant Enthusiast
ES0081876598765432123456;2024-08-10 14:00:00;RESTAURANTES COMIDA RÁPIDA;-1;859.62;Restaurant Enthusiast
ES0081876598765432123456;2024-08-13 07:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1434.60;Restaurant Enthusiast
ES0081876598765432123456;2024-08-13 20:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;155.70;Restaurant Enthusiast
ES0081876598765432123456;2024-08-14 22:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1332.04;Restaurant Enthusiast
ES0081876598765432123456;2024-08-15 01:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;360.62;Restaurant Enthusiast
ES0081876598765432123456;2024-08-15 11:00:00;ASOCIACIONES DE PADRES Y MADRES;-1;184.96;Restaurant Enthusiast
ES0081876598765432123456;2024-08-17 07:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;219.91;Restaurant Enthusiast
ES0081876598765432123456;2024-08-23 20:00:00;PENSION ALIMENTICIA;-1;1891.66;Restaurant Enthusiast
ES0081876598765432123456;2024-08-24 14:00:00;SEGUROS;-1;319.94;Restaurant Enthusiast
ES0081876598765432123456;2024-09-04 04:00:00;RESTAURANTES COMIDA RÁPIDA;-1;654.28;Restaurant Enthusiast
ES0081876598765432123456;2024-09-04 04:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;154.26;Restaurant Enthusiast
ES0081876598765432123456;2024-09-05 09:00:00;NOMINA;1;11000.00;Restaurant Enthusiast
ES0081876598765432123456;2024-09-12 22:00:00;ELECTRODOMÉSTICOS, INFORMÁTICA Y ELECTRÓNICA;-1;271.16;Restaurant Enthusiast
ES0081876598765432123456;2024-09-13 06:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;381.30;Restaurant Enthusiast
ES0081876598765432123456;2024-09-14 17:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1439.23;Restaurant Enthusiast
ES0081876598765432123456;2024-09-15 10:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1427.98;Restaurant Enthusiast
ES0081876598765432123456;2024-09-15 12:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;735.34;Restaurant Enthusiast
ES0081876598765432123456;2024-09-15 17:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1343.91;Restaurant Enthusiast
ES0081876598765432123456;2024-09-17 02:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;563.04;Restaurant Enthusiast
ES0081876598765432123456;2024-09-17 03:00:00;RESTAURANTES COMIDA RÁPIDA;-1;455.15;Restaurant Enthusiast
ES0081876598765432123456;2024-09-18 13:00:00;RESTAURANTES COMIDA RÁPIDA;-1;870.60;Restaurant Enthusiast
ES0081876598765432123456;2024-09-22 11:00:00;PENSION ALIMENTICIA;-1;651.50;Restaurant Enthusiast
ES0081876598765432123456;2024-09-24 02:00:00;FONDOS DE INVERSIÓN;-1;327.06;Restaurant Enthusiast
ES0081876598765432123456;2024-09-24 22:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;575.42;Restaurant Enthusiast
ES0081876598765432123456;2024-09-28 01:00:00;ASOCIACIONES Y ONGs;-1;188.33;Restaurant Enthusiast
ES0081876598765432123456;2024-09-28 05:00:00;TRANSPORTE TREN;-1;207.16;Restaurant Enthusiast
ES0081876598765432123456;2024-09-28 05:00:00;RESTAURANTES COMIDA RÁPIDA;-1;1016.87;Restaurant Enthusiast
ES0081876598765432123456;2024-10-04 07:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1262.65;Restaurant Enthusiast
ES0081876598765432123456;2024-10-05 09:00:00;NOMINA;1;11000.00;Restaurant Enthusiast
ES0081876598765432123456;2024-10-06 09:00:00;PENSION SS;1;378.96;Restaurant Enthusiast
ES0081876598765432123456;2024-10-07 12:00:00;INGRESOS DE ALQUILER;1;485.90;Restaurant Enthusiast
ES0081876598765432123456;2024-10-08 22:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;791.61;Restaurant Enthusiast
ES0081876598765432123456;2024-10-10 17:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;466.90;Restaurant Enthusiast
ES0081876598765432123456;2024-10-16 14:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1427.34;Restaurant Enthusiast
ES0081876598765432123456;2024-10-17 14:00:00;RESTAURANTES COMIDA RÁPIDA;-1;218.49;Restaurant Enthusiast
ES0081876598765432123456;2024-10-18 02:00:00;PENSION ALIMENTICIA;-1;935.39;Restaurant Enthusiast
ES0081876598765432123456;2024-10-18 04:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1427.49;Restaurant Enthusiast
ES0081876598765432123456;2024-10-18 19:00:00;RESTAURANTES COMIDA RÁPIDA;-1;1459.89;Restaurant Enthusiast
ES0081876598765432123456;2024-10-19 10:00:00;RESTAURANTES COMIDA RÁPIDA;-1;1216.01;Restaurant Enthusiast
ES0081876598765432123456;2024-10-20 19:00:00;PENSION SS;1;350.78;Restaurant Enthusiast
ES0081876598765432123456;2024-10-23 06:00:00;RESTAURANTES COMIDA RÁPIDA;-1;913.49;Restaurant Enthusiast
ES0081876598765432123456;2024-10-25 09:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;563.91;Restaurant Enthusiast
ES0081876598765432123456;2024-10-25 22:00:00;RESTAURANTES COMIDA RÁPIDA;-1;607.68;Restaurant Enthusiast
ES0081876598765432123456;2024-11-05 03:00:00;RESTAURANTES COMIDA RÁPIDA;-1;1400.03;Restaurant Enthusiast
ES0081876598765432123456;2024-11-05 09:00:00;NOMINA;1;11000.00;Restaurant Enthusiast
ES0081876598765432123456;2024-11-08 17:00:00;RESTAURANTES COMIDA RÁPIDA;-1;1236.00;Restaurant Enthusiast
ES0081876598765432123456;2024-11-08 18:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1282.07;Restaurant Enthusiast
ES0081876598765432123456;2024-11-09 17:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;857.73;Restaurant Enthusiast
ES0081876598765432123456;2024-11-10 16:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;497.85;Restaurant Enthusiast
ES0081876598765432123456;2024-11-11 15:00:00;INGRESO EFECTIVO;1;373.57;Restaurant Enthusiast
ES0081876598765432123456;2024-11-12 09:00:00;MATERIAL DEPORTIVO;-1;61.82;Restaurant Enthusiast
ES0081876598765432123456;2024-11-14 19:00:00;SEGUROS;-1;370.11;Restaurant Enthusiast
ES0081876598765432123456;2024-11-17 13:00:00;TRANSPORTE AVION;-1;216.23;Restaurant Enthusiast
ES0081876598765432123456;2024-11-17 17:00:00;RESTAURANTES COMIDA RÁPIDA;-1;592.02;Restaurant Enthusiast
ES0081876598765432123456;2024-11-19 06:00:00;RESTAURANTES COMIDA RÁPIDA;-1;942.54;Restaurant Enthusiast
ES0081876598765432123456;2024-11-21 02:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;754.48;Restaurant Enthusiast
ES0081876598765432123456;2024-11-23 19:00:00;PENSION ALIMENTICIA;-1;1792.68;Restaurant Enthusiast
ES0081876598765432123456;2024-11-26 00:00:00;RESTAURANTES COMIDA RÁPIDA;-1;410.41;Restaurant Enthusiast
ES0081876598765432123456;2024-11-26 16:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;649.71;Restaurant Enthusiast
ES0081876598765432123456;2024-12-02 05:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;345.71;Restaurant Enthusiast
ES0081876598765432123456;2024-12-03 09:00:00;RESTAURANTES COMIDA RÁPIDA;-1;486.32;Restaurant Enthusiast
ES0081876598765432123456;2024-12-04 16:00:00;RESTAURANTES COMIDA RÁPIDA;-1;1060.74;Restaurant Enthusiast
ES0081876598765432123456;2024-12-05 09:00:00;NOMINA;1;11000.00;Restaurant Enthusiast
ES0081876598765432123456;2024-12-06 02:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;626.16;Restaurant Enthusiast
ES0081876598765432123456;2024-12-08 08:00:00;PENSION ALIMENTICIA;-1;1716.73;Restaurant Enthusiast
ES0081876598765432123456;2024-12-08 14:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;665.99;Restaurant Enthusiast
ES0081876598765432123456;2024-12-09 10:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;322.51;Restaurant Enthusiast
ES0081876598765432123456;2024-12-10 04:00:00;RESTAURANTES COMIDA RÁPIDA;-1;1159.55;Restaurant Enthusiast
ES0081876598765432123456;2024-12-14 21:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;811.60;Restaurant Enthusiast
ES0081876598765432123456;2024-12-16 03:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;824.52;Restaurant Enthusiast
ES0081876598765432123456;2024-12-22 11:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1207.62;Restaurant Enthusiast
ES0081876598765432123456;2024-12-24 10:00:00;FONDOS DE INVERSIÓN;-1;102.24;Restaurant Enthusiast
ES0081876598765432123456;2024-12-25 16:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1387.93;Restaurant Enthusiast
ES0081876598765432123456;2024-12-26 16:00:00;JOYAS Y COMPLEMENTOS;-1;253.56;Restaurant Enthusiast
ES0081876598765432123456;2024-12-27 03:00:00;RESTAURANTES COMIDA RÁPIDA;-1;1373.15;Restaurant Enthusiast
ES0081876598765432123456;2024-12-27 11:00:00;RESTAURANTES COMIDA RÁPIDA;-1;252.46;Restaurant Enthusiast
ES0081876598765432123456;2025-01-02 22:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;922.14;Restaurant Enthusiast
ES0081876598765432123456;2025-01-04 09:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;981.19;Restaurant Enthusiast
ES0081876598765432123456;2025-01-04 09:00:00;TRANSPORTE TAXI;-1;72.71;Restaurant Enthusiast
ES0081876598765432123456;2025-01-05 09:00:00;NOMINA;1;11000.00;Restaurant Enthusiast
ES0081876598765432123456;2025-01-06 20:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;620.64;Restaurant Enthusiast
ES0081876598765432123456;2025-01-08 05:00:00;TRANSPORTE TAXI;-1;148.27;Restaurant Enthusiast
ES0081876598765432123456;2025-01-08 07:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;338.94;Restaurant Enthusiast
ES0081876598765432123456;2025-01-10 14:00:00;RESTAURANTES COMIDA RÁPIDA;-1;329.48;Restaurant Enthusiast
ES0081876598765432123456;2025-01-12 07:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1270.21;Restaurant Enthusiast
ES0081876598765432123456;2025-01-15 19:00:00;RESTAURANTES COMIDA RÁPIDA;-1;1036.70;Restaurant Enthusiast
ES0081876598765432123456;2025-01-18 11:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;134.98;Restaurant Enthusiast
ES0081876598765432123456;2025-01-19 04:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;529.93;Restaurant Enthusiast
ES0081876598765432123456;2025-01-20 15:00:00;RESTAURANTES COMIDA RÁPIDA;-1;1292.77;Restaurant Enthusiast
ES0081876598765432123456;2025-01-22 11:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;352.40;Restaurant Enthusiast
ES0081876598765432123456;2025-01-23 04:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1221.71;Restaurant Enthusiast
ES0081876598765432123456;2025-01-23 18:00:00;PENSION ALIMENTICIA;-1;1024.15;Restaurant Enthusiast
ES0081876598765432123456;2025-01-25 08:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;288.46;Restaurant Enthusiast
ES0081876598765432123456;2025-01-28 10:00:00;MUSICA E INSTRUMENTOS;-1;103.21;Restaurant Enthusiast
ES0081876598765432123456;2025-02-02 16:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;679.03;Restaurant Enthusiast
ES0081876598765432123456;2025-02-02 17:00:00;RESTAURANTES COMIDA RÁPIDA;-1;808.17;Restaurant Enthusiast
ES0081876598765432123456;2025-02-05 09:00:00;NOMINA;1;11000.00;Restaurant Enthusiast
ES0081876598765432123456;2025-02-07 16:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;898.20;Restaurant Enthusiast
ES0081876598765432123456;2025-02-08 16:00:00;JOYAS Y COMPLEMENTOS;-1;73.32;Restaurant Enthusiast
ES0081876598765432123456;2025-02-08 18:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;504.20;Restaurant Enthusiast
ES0081876598765432123456;2025-02-08 19:00:00;RESTAURANTES COMIDA RÁPIDA;-1;153.47;Restaurant Enthusiast
ES0081876598765432123456;2025-02-09 04:00:00;PENSION ALIMENTICIA;-1;1786.33;Restaurant Enthusiast
ES0081876598765432123456;2025-02-12 12:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;989.81;Restaurant Enthusiast
ES0081876598765432123456;2025-02-12 14:00:00;RESTAURANTES COMIDA RÁPIDA;-1;1107.56;Restaurant Enthusiast
ES0081876598765432123456;2025-02-12 19:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1354.02;Restaurant Enthusiast
ES0081876598765432123456;2025-02-15 01:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1181.51;Restaurant Enthusiast
ES0081876598765432123456;2025-02-16 09:00:00;RESTAURANTES COMIDA RÁPIDA;-1;1023.72;Restaurant Enthusiast
ES0081876598765432123456;2025-02-16 13:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;876.10;Restaurant Enthusiast
ES0081876598765432123456;2025-02-17 15:00:00;VALORES;-1;73.82;Restaurant Enthusiast
ES0081876598765432123456;2025-02-19 02:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1099.50;Restaurant Enthusiast
ES0081876598765432123456;2025-02-27 09:00:00;ELECTRODOMÉSTICOS, INFORMÁTICA Y ELECTRÓNICA;-1;68.71;Restaurant Enthusiast
ES0081876598765432123456;2025-02-28 05:00:00;RESTAURANTES COMIDA RÁPIDA;-1;1430.45;Restaurant Enthusiast
ES0081876598765432123456;2025-02-28 19:00:00;PARKING Y GARAJE;-1;438.22;Restaurant Enthusiast
ES0081876598765432123456;2025-03-02 15:00:00;RETIRADA EFECTIVO;-1;378.80;Restaurant Enthusiast
ES0081876598765432123456;2025-03-04 03:00:00;ESTANCO;-1;177.93;Restaurant Enthusiast
ES0081876598765432123456;2025-03-04 07:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;345.44;Restaurant Enthusiast
ES0081876598765432123456;2025-03-05 09:00:00;NOMINA;1;11000.00;Restaurant Enthusiast
ES0081876598765432123456;2025-03-06 20:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1042.66;Restaurant Enthusiast
ES0081876598765432123456;2025-03-09 21:00:00;PENSION ALIMENTICIA;-1;1869.96;Restaurant Enthusiast
ES0081876598765432123456;2025-03-10 01:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;546.55;Restaurant Enthusiast
ES0081876598765432123456;2025-03-13 19:00:00;PEAJES;-1;50.65;Restaurant Enthusiast
ES0081876598765432123456;2025-03-18 08:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;385.49;Restaurant Enthusiast
ES0081876598765432123456;2025-03-22 20:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;408.60;Restaurant Enthusiast
ES0081876598765432123456;2025-03-23 17:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;897.20;Restaurant Enthusiast
ES0081876598765432123456;2025-03-25 04:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1102.71;Restaurant Enthusiast
ES0081876598765432123456;2025-03-26 16:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;583.46;Restaurant Enthusiast
ES0081876598765432123456;2025-03-28 02:00:00;RESTAURANTES COMIDA RÁPIDA;-1;423.94;Restaurant Enthusiast
ES0081876598765432123456;2025-03-28 15:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;211.00;Restaurant Enthusiast
ES0081876598765432123456;2025-03-28 17:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1361.43;Restaurant Enthusiast
ES0081876598765432123456;2025-04-02 21:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1093.25;Restaurant Enthusiast
ES0081876598765432123456;2025-04-03 11:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;271.00;Restaurant Enthusiast
ES0081876598765432123456;2025-04-03 20:00:00;LOTERÍAS Y APUESTAS;-1;100.61;Restaurant Enthusiast
ES0081876598765432123456;2025-04-05 06:00:00;RESTAURANTES COMIDA RÁPIDA;-1;455.95;Restaurant Enthusiast
ES0081876598765432123456;2025-04-05 09:00:00;NOMINA;1;11000.00;Restaurant Enthusiast
ES0081876598765432123456;2025-04-09 21:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;908.64;Restaurant Enthusiast
ES0081876598765432123456;2025-04-09 22:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;393.89;Restaurant Enthusiast
ES0081876598765432123456;2025-04-09 22:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;1245.72;Restaurant Enthusiast
ES0081876598765432123456;2025-04-10 01:00:00;PENSION ALIMENTICIA;-1;380.50;Restaurant Enthusiast
ES0081876598765432123456;2025-04-12 00:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;903.23;Restaurant Enthusiast
ES0081876598765432123456;2025-04-12 16:00:00;EDUCACIÓN;-1;488.87;Restaurant Enthusiast
ES0081876598765432123456;2025-04-13 04:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;412.41;Restaurant Enthusiast
ES0081876598765432123456;2025-04-16 01:00:00;RESTAURANTES BARES Y CAFETERÍAS;-1;510.30;Restaurant Enthusiast
ES0081876598765432123456;2025-04-16 12:00:00;EDUCACIÓN;-1;330.75;Restaurant Enthusiast
